image_path,source_dataset,original_label,disease_name,class_id,split
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1333.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\620.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\Glaucoma_087.png,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_155_2004552.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1282_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2712.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2690_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\726_left.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_513.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1387.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2892_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3075_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1447_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\521.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2533_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2019.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3108_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\Glaucoma_073.png,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_76_3327192.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_344_5181730.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_136_9296374.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3363_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_245.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_3067.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10612_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_878.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3109_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11519_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_207_6246518.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_137_7856304.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\586.jpg,GlaucomaFundusImaging/ORIGA,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\510.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10294_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_106_4788402.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\347.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11551_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_392_7918570.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3359_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10651_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2771_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_57_8463167.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2356_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3445_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2363_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1286_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1143.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_50_1920746.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_260_4628277.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\cataract_052.png,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_200_9649683.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2355_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\300.jpg,GlaucomaFundusImaging/ORIGA,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2226.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_13_8126689.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10891_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1291_right.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\Glaucoma_048.png,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1389_right.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_80_1430822.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3237_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_105_9159338.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_492.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_3138.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\2221_right.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_329_3845498.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\627.jpg,GlaucomaFundusImaging/ORIGA,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_230_7804467.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2500_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\178_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10081_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2504_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_218.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2655_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_202_7508135.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3064_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_380_7004130.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3100_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\003.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_127_2102071.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\553_left.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2675_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_259_2170334.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10050_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2685.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_219_5715309.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_100_965860.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3432_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_217_6662129.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_981.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2470.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11464_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_270_58393.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2367.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2915_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1470.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_775.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_806.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2730_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2842_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3119_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\84_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1140.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11267_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_299_8679417.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11247_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3187_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3192_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_132_7102134.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3300_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1318.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\377.jpg,GlaucomaFundusImaging/ORIGA,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2483_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2901.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2726_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_550.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_869.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2849_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\1096_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_3039.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_50_3163122.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1280_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
